GeoID,Population min_max_normalized,Unemployment rate min_max_normalized,Public transportation proportion min_max_normalized,Simpsons diversity score min_max_normalized,Affordable housing in market min_max_normalized,Proportion of public transit to work under 30 minutes min_max_normalized,SNAP-authorized Stores per 1000 people (2016) min_max_normalized,Farmers Markets per 1000 people (2016) min_max_normalized,Farmer Markets with SNAP per 1000 people (2016) min_max_normalized,Farmer Markets with WIC per 1000 people (2016) min_max_normalized,Farmer Markets with WIC Cash per 1000 people (2016) min_max_normalized,Farmer Markets with SFMNP per 1000 people (2016) min_max_normalized,Employment to population ratio percentage min_max_normalized,Indeed job count normalized min_max_normalized,Craigslist affordable house count normalized min_max_normalized,Number of people below the poverty level normalized min_max_normalized,Number of people with a bachelors degree or higher normalized min_max_normalized,Employment Rate Prediction min_max_normalized
107912,0.00041828042089905735,0.20748299319727886,0.0,0.0740313425343676,0.0020048512449878718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5751295336787565,0.09686689302197778,0.0,0.2621602045746688,0.1498558191975538,0.6502788274137183
109500,8.72099480130511e-05,0.11564625850340135,0.0,0.5492464992633528,0.006559081233602297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829015544041451,0.6996801484400275,0.0,0.3111502550974185,0.6263865766089922,0.8262871933935049
111416,0.0008433412399010062,0.07482993197278913,0.0013207151211907314,0.5861826906672395,0.00435621998910945,0.0,0.1016968616452544,0.02094158362934026,0.05815357056390405,0.0,0.0,0.0,0.7823834196891192,0.1694303146847161,0.0023540085444216795,0.07047363964459294,0.3727394814048437,0.6955694364458302
113264,0.0012347338752196322,0.4557823129251701,0.00798868565100929,0.5808888522221058,0.008192663729518341,0.5279999999999999,0.09999026480944384,0.059806639875827634,0.0,0.0,0.0,0.0,0.5841968911917098,0.2662033786918792,0.0,0.34176271685108656,0.11807727319838544,0.6269199402058974
114104,0.0007244504662692728,0.12585034013605442,0.0,0.18535798093246136,0.0,0.0,0.14523149390493187,0.13120684001039726,0.0,0.0,0.0,0.0,0.7772020725388602,0.3794351188055613,0.0,0.07149429887409342,0.4392140707564625,0.8140976238471614
115136,0.00031552231861558297,0.2653061224489796,0.0,0.5450168133539691,0.001955348745111628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.023966247250609758,0.0,0.2651320842339894,0.15754890779380382,0.6270217624790295
115256,0.00043055527953360216,0.14965986394557826,0.0,0.4752426856474972,0.0007177862482055342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6839378238341969,0.3787226410555183,0.0,0.0486394948896048,0.231830147549078,0.7428628000913892
118976,0.0010648732124006466,0.19727891156462585,0.002169025775662273,0.09888577495739664,0.004727488738181278,0.9999999999999998,0.08343304066151494,0.04546663094690987,0.04208607106970416,0.0,0.0,0.0,0.5634715025906736,0.039663197288379616,0.0016012914687721118,0.22053527814598947,0.20447819359523708,0.5210044153974686
119648,0.0021841065130399915,0.163265306122449,0.0058642608385063785,0.4131828722267338,0.005346269986634325,0.0,0.12942457778061867,0.1864921706879355,0.0,0.0,0.0,0.0,0.7072538860103628,0.1035279309378186,0.01666400492357551,0.214715411270804,0.3748862045333156,0.7410526032202122
120104,0.005709796623127939,0.2108843537414966,0.0035991389956615593,0.5718497859470589,0.021335577446661057,0.9999999999999998,0.2258308513186675,0.0,0.0,0.0,0.0,0.0,0.5816062176165802,0.04551487312743377,0.002079937921825822,0.300823064960114,0.21823294647118252,0.555218636678109
120296,0.00011655270532039133,0.4081632653061225,0.0,0.6557625608590429,0.002054353744864116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4766839378238342,0.011734674127175007,0.0,0.3722973941172299,0.2035526359437062,0.5917610958298115
121184,0.007222526820566118,0.2755102040816327,0.0017241117354357314,0.6294544215394561,0.03955249740111876,0.8479999999999998,0.2258308513186675,0.0,0.0,0.0,0.0,0.0,0.5867875647668394,0.012663817629757849,0.0013259028679334355,0.2711545845343828,0.2201195821453416,0.5482183130308271
124184,0.002545454970557875,0.2006802721088436,0.0,0.5231868135845502,0.012697391218256523,0.0,0.07863996814880103,0.013585277286869457,0.0022191489354718426,0.0,0.0,0.0,0.6062176165803109,0.019016611125058026,0.0016178535426267279,0.2029353040166623,0.2576616852672153,0.6466926189992599
124568,0.0007557805816412537,0.4829931972789116,0.0,0.7193811729627627,0.007994653730013365,0.0,0.08718118029995907,0.0,0.0,0.0,0.0,0.0,0.5207253886010362,0.006428174671419728,0.00027727045554108996,0.35820781710878297,0.1356111583780985,0.593390821391296
125120,0.000566747758669265,0.4183673469387755,0.01462828862585476,0.13894967531222466,0.007351121231622197,0.5949999999999999,0.13581308725665142,0.052603823247366635,0.1460777848176158,0.0,0.0,0.0,0.5362694300518134,0.4244263677386597,0.004778890464374335,0.347335305442081,0.1512572298453174,0.6760161983810284
125240,0.001585093411674209,0.1326530612244898,0.007418750120767489,0.17695562717399474,0.006682837483292906,0.6489999999999999,0.10261177559958176,0.02697039303172611,0.0,0.0,0.0,0.0,0.5725388601036271,0.13259771013843838,0.0005301463272681513,0.10678771672862714,0.41931289787652937,0.6204867738105836
126896,0.003953907321310206,0.217687074829932,0.0024441986236520678,0.43780321474622697,0.02272164744319588,0.7407407407407406,0.08218956074787516,0.028877992081848193,0.0,0.0,0.0,0.0,0.5569948186528497,0.016342850667334805,0.0025172055119448648,0.3625046236921348,0.22117634599280872,0.5490586252667919
126992,0.0013225283403105188,0.35714285714285715,0.0,0.4217163413877147,0.0221771199445572,0.0,0.17542498332472492,0.07396422281273371,0.0,0.0,0.0,0.0,0.4883419689119171,0.0922064589860485,0.003992758613030054,0.1957284094152322,0.20584359022286436,0.7097102944762933
127088,0.0004811744584741533,0.3401360544217687,0.0,0.5235433355032123,0.0020048512449878718,0.0,0.20296895095252665,0.0,0.0,0.0,0.0,0.0,0.5997409326424871,0.4545605939561316,0.0,0.17559004618859897,0.24139812853298756,0.8048271993239859
127616,0.0009369808757702475,0.23129251700680276,0.0,0.36979422986239263,0.007103608732240978,0.0,0.11689273376779367,0.053667503781434735,0.0,0.0,0.0,0.0,0.6036269430051814,0.03588303443227829,0.0002466098857980145,0.28095701840113263,0.1209857585568874,0.6754091137093978
128552,0.00035187928085694885,0.14965986394557826,0.0,0.5137948852000948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202072538860104,0.5003238908235846,0.0,0.16786716853672706,0.28508596129595065,0.7780660619041576
128696,0.003487228886366373,0.326530612244898,0.006057095400140505,0.6557918912742174,0.011138062472154844,0.7549999999999998,0.3067771959289033,0.3942687745332332,0.0,0.0,0.0,0.0,0.4870466321243523,0.02343702540482761,0.000868234453088773,0.3754705120742992,0.1269408647310384,0.7361238590292567
129056,0.0009114959311766213,0.1870748299319728,0.00024432017798811103,0.3650397073310733,0.0010643037473392406,0.0,0.10480916063500016,0.0,0.0,0.0,0.0,0.0,0.6243523316062176,0.32093232078711303,0.0010020235580058756,0.1394790753881391,0.27396685054770825,0.7568057466708085
131912,0.00020621762506035143,0.23129251700680276,0.0,0.6754945937871857,0.007474877481312806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738341968911918,0.02066476308130483,0.0,0.3636040689438268,0.1847824137302864,0.6200302971420906
132272,0.000626134693777348,0.2687074829931973,0.0,0.05055474927484811,0.0744517598138706,0.0,0.07863996814880103,0.013585277286869457,0.0022191489354718426,0.0,0.0,0.0,0.5764248704663213,0.09069927743734522,0.016738879407262926,0.2083232025442698,0.3132406455227051,0.6569008381472382
132416,0.0002725018616868929,0.2551020408163265,0.013000915432555556,0.34104498820303725,0.0018563437453591406,0.8519999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.4883419689119171,0.07802792386911926,0.0,0.273287403111845,0.2592413685566511,0.5223693234921734
132848,8.370284554603832e-05,0.17006802721088435,0.0,0.211551028609818,0.0038364437404088906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5142487046632125,0.03294870358721039,0.0,0.2536380134969469,0.12564127629821115,0.6497520759428261
133448,0.0009811703668546085,0.17006802721088435,0.0,0.2682386788342518,0.0050987574872531066,0.0,0.2292275122462223,0.13120684001039726,0.0,0.0,0.0,0.0,0.6463730569948186,0.11098423246394376,0.003602011916530846,0.11126432283569268,0.23597189319911865,0.7671706138872234
134024,0.0013941901340531464,0.09183673469387756,0.0,0.4249372336661254,0.0009405474976486312,0.0,0.04876484154653807,0.02435178874955852,0.02254117119839066,0.0,0.0,0.0,0.8044041450777202,0.22804129063043646,0.03412769668417258,0.0636626402098772,0.4961061397084667,0.6986829139894503
135800,0.0023001916046981145,0.1054421768707483,0.013547161855278331,0.4157574762904823,0.01096480372258799,0.024999999999999998,0.07863996814880103,0.013585277286869457,0.0022191489354718426,0.0,0.0,0.0,0.7836787564766841,0.18525153045518128,0.0,0.149698567852929,0.5940297728126879,0.682043559275515
135896,0.009135768119737157,0.14285714285714288,0.0026538584645145577,0.5501887542253628,0.030196524924508687,0.8028028028028026,0.059132042805589785,0.0,0.0,0.0,0.0,0.0,0.7577720207253886,0.05526939326327853,0.0,0.09926091811167588,0.5382846332503465,0.5058452524925737
136448,0.00113349551733853,0.2380952380952381,0.0,0.6267813193619257,0.003984951240037622,0.0,0.09878006920392413,0.05237938973735228,0.0,0.0,0.0,0.0,0.5880829015544039,0.26934974564501873,0.0,0.1855382981134266,0.14484237624460822,0.753815533871505
137000,0.021568563268713026,0.24829931972789115,0.005184446057461728,0.6475455083736112,0.07323894856690262,0.5985985985985985,0.17542498332472492,0.07396422281273371,0.0,0.0,0.0,0.0,0.6411917098445595,0.013860174089223637,0.043930190352321985,0.2669367206842706,0.3779697676888269,0.5919094055243466
137864,0.0007541439338233147,0.2006802721088436,0.0,0.7679996534854385,0.003440423741398941,0.0,0.14523149390493187,0.13120684001039726,0.0,0.0,0.0,0.0,0.6735751295336787,0.3799455126918364,0.0,0.2505301973265183,0.3058463637598715,0.8234420386003896
138272,0.0007866430833509662,0.44557823129251706,0.0,0.5233978030238853,0.005593782486015544,0.0,0.07863996814880103,0.013585277286869457,0.0022191489354718426,0.0,0.0,0.0,0.5207253886010362,0.06805060718054855,0.00027152075793188043,0.39306783279635693,0.2187208620637983,0.6224391546086427
138416,0.0009179256190328113,0.24829931972789115,0.0005416703698138094,0.3725649602854767,0.002920647492698381,0.9999999999999998,0.08718118029995907,0.0,0.0,0.0,0.0,0.0,0.5375647668393781,0.03543632101497137,0.0,0.2533687452575192,0.186511398028974,0.5062302395323802
141296,3.96302578772444e-05,0.3707482993197279,0.0,0.6393772920725144,0.005024503737438741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427461139896372,0.17419514607467435,0.0,0.3544698936038585,0.1328314981926607,0.6478416512299652
141968,0.0006833004639896562,0.19387755102040816,0.0,0.3907027488551901,0.001460323746349191,0.0,0.057551579770644234,0.035070756968244535,0.0,0.0,0.0,0.0,0.6606217616580311,0.3631498934652872,0.014589055327216887,0.1551897193830755,0.2721684139107847,0.7624519480727768
143120,6.336165123736421e-05,0.18027210884353745,0.0,0.5113986440982349,0.0028216424929458942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6476683937823833,0.13365732403034694,0.0,0.19703476277924287,0.20594668403908534,0.6566819453419543
145784,0.004802041601249463,0.17346938775510204,0.0,0.504466584779772,0.006088807484777982,0.0,0.1070941872474613,0.12826488772420894,0.0,0.0,0.0,0.0,0.7266839378238342,0.06374546236099632,0.13877145125950324,0.10120376499929368,0.5594043948250437,0.7095301214711858
147740,0.0003639203326603593,0.13945578231292516,0.0070984012416298045,0.10838703410141544,0.0003465174991337062,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.8082901554404145,0.5099284140375856,0.0,0.11074528046528227,0.6220724246624085,0.6074052500123891
148112,8.522258994841052e-05,0.326530612244898,0.0,0.5424976857608702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6722797927461139,0.36896349664851136,0.0,0.1551682162330022,0.2906250524814927,0.6973564643445306
148712,0.0010511955127792967,0.12244897959183675,0.0,0.551926400595885,0.0,0.0,0.12718300728508106,0.02550743160163248,0.0708326671852668,0.0,0.0,0.0,0.7189119170984456,0.09322386130918922,0.06985390309970141,0.17773310197441422,0.24788938974617544,0.69278581470393
150000,0.021753738278971296,0.2687074829931973,0.01249356544053554,0.690178556978426,0.14400277213999307,0.5944055944055943,0.10685396938980496,0.020596206037318158,0.0,0.0,0.0,0.0,0.5725388601036271,0.011160794269635682,0.01869767690986162,0.30404429079966305,0.24973916230064924,0.5572639626220289
150192,8.183239089696484e-06,0.8129251700680272,0.0007981949828369316,0.6428543901740668,0.0026978862432552844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847150259067357,0.008601100369987645,0.0,0.4641576914004292,0.0744631141622163,0.5135347270260129
150312,7.294773131386579e-05,0.3673469387755102,0.0,0.5512753575928871,0.0036631849908420376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5595854922279793,0.3227838149810331,0.0,0.3384107905384417,0.19246414519588267,0.6958854236647152
151000,0.022767992312431398,0.2687074829931973,0.011233163751446305,0.6657229035017019,0.08573832978565417,0.5604395604395604,0.10261177559958176,0.02697039303172611,0.0,0.0,0.0,0.0,0.6152849740932641,0.006595460303873459,0.017373102077364855,0.3093143376932577,0.2794763483127115,0.5544179769651498
151096,0.0007695751846781707,0.1326530612244898,0.003256321743249241,0.3582789951899074,0.0,0.0,0.2099001833810262,0.08639168588952907,0.0,0.0,0.0,0.0,0.7396373056994819,0.31924412924297463,0.0,0.12598322093895428,0.1769855623006359,0.813528956302748
151216,8.101406698799518e-05,0.19387755102040816,0.020547180945416,0.4776454620178456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968911917098446,0.3510737620273177,0.0,0.17530186663014066,0.2878532741189993,0.7212995885651038
151696,0.0016876177071265491,0.08503401360544217,0.0,0.06388037289470712,0.0004950249987624375,0.0,0.12899933153133286,0.06867469896439518,0.0,0.0,0.0,0.0,0.6502590673575129,0.23106495541931565,0.0,0.047546597064320496,0.7254561559785465,0.7598259131891397
153016,0.0009000393964510461,0.163265306122449,0.0,0.3533114302680913,0.0025493787436265533,0.0,0.22343892475652166,0.3236009732127105,0.0,0.0,0.0,0.0,0.6101036269430052,0.047314223019867145,0.005802847068995525,0.16405325124750508,0.26080003069893115,0.8163603243076011
155200,0.0021867952915980344,0.17006802721088435,0.0,0.5493137452377898,0.008019404979951487,0.0,0.07863996814880103,0.013585277286869457,0.0022191489354718426,0.0,0.0,0.0,0.6761658031088082,0.035866338342870764,0.08142372137333283,0.194687286663985,0.3570278426812351,0.6584504146896283
157000,6.815469127561501e-05,0.1326530612244898,0.0,0.2776709564802188,0.000990049997524875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660621761658031,0.12271903061920768,0.0,0.10955435526244532,0.1811788836154624,0.6792569593174016
157048,0.0027320328218029552,0.2142857142857143,0.0019140351146477426,0.7026187035782859,0.008786693728033266,0.823176823176823,0.08528254278593175,0.03850793768046451,0.10693432315375766,0.0,0.0,0.0,0.6334196891191709,0.042468978774493286,0.030481181711520124,0.2788810888624186,0.2693670021479773,0.5252824836901233
157120,6.757017419777954e-05,0.4795918367346939,0.004801894744574063,0.4248360935148351,0.0017078362457304097,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.42875647668393774,0.03732427665470306,0.0,0.3407765802595311,0.07646068299997907,0.44768516840312467
157576,0.0017803221156712536,0.2857142857142857,0.00015871117407699803,0.4567383476205261,0.0035146774912133065,0.9999999999999998,0.22343892475652166,0.3236009732127105,0.0,0.0,0.0,0.0,0.6373056994818653,0.026415670105819158,0.003256305185088568,0.16026078150396242,0.20142233480522587,0.6277185443552284
157648,0.0009988227826052394,0.435374149659864,0.00800960686645311,0.6295899050108099,0.006905598732736004,0.4999999999999999,0.15719013717251148,0.10583554401677348,0.0,0.0,0.0,0.0,0.4740932642487046,0.071988670501544,0.0011882066441739204,0.326811814789842,0.13176509760980992,0.6220739873579654
158848,0.001980226956290982,0.1598639455782313,0.0014452812971673295,0.4708238116559902,0.0,0.9999999999999998,0.07863996814880103,0.013585277286869457,0.0022191489354718426,0.0,0.0,0.0,0.7849740932642487,0.17575791221109324,0.010999579188084484,0.07005072248176403,0.3670602182026846,0.5286538736795501
158896,0.0008724501903772122,0.2551020408163265,0.0004850517077598297,0.37231269669218064,0.0022523637443690905,0.9999999999999998,0.04876484154653807,0.02435178874955852,0.02254117119839066,0.0,0.0,0.0,0.6217616580310881,0.0890274002073782,0.0,0.29727284765992595,0.18782036621260167,0.4999625755628156
159472,0.003608574631725015,0.2925170068027211,0.0015644725123744214,0.6968489682421866,0.024676996188307508,0.0,0.11515026901541946,0.08488458707943262,0.0,0.0,0.0,0.0,0.6036269430051814,0.029821105523592014,0.07078469570841417,0.2825455424049801,0.18827559559939155,0.6800245770185823
159760,0.0002823217485945287,0.13945578231292516,0.0,0.5984979879025001,0.0012375624969060935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7953367875647668,0.1656344035443523,0.0,0.047332017980523576,0.5922543275368214,0.6381887914934978
160648,0.00018248623170023158,0.2925170068027211,0.0,0.400965149286125,0.0004950249987624375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761658031088082,0.553864158075543,0.0,0.11175994523248768,0.20098041456325366,0.7723228330729033
161008,0.000493566220524265,0.23129251700680276,0.0,0.6612089749490908,0.0,0.0,0.0557283205485244,0.010206743988653231,0.0,0.0,0.0,0.0,0.626943005181347,0.4409700320673259,0.009466790056578788,0.10162886993642267,0.1918447868515192,0.7813612378369469
162328,0.0034233996214667398,0.2108843537414966,0.0,0.4904772957642879,0.004380971239047572,0.0,0.07863996814880103,0.013585277286869457,0.0022191489354718426,0.0,0.0,0.0,0.6308290155440415,0.039232602605378065,0.02987878718515515,0.19453080467605074,0.2926020910085446,0.6508210518066603
162496,0.0018775857574230745,0.54421768707483,0.020153740865381808,0.2684489963702924,0.007870897480322755,0.1688311688311688,0.10756720317717494,0.02719187633574028,0.0,0.0,0.0,0.0,0.38082901554404136,0.09723255713940716,0.0,0.4287339002292034,0.08311649814832088,0.6299678341571898
163288,0.00041594235258771557,0.2108843537414966,0.0,0.3733055294623625,0.003044403742388991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738341968911918,0.1021318329958638,0.0,0.21118059235168368,0.2456910287750105,0.6501207713796837
167056,0.0004340623820006149,0.22448979591836732,0.0,0.6097700392985009,0.0071283599821791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919689119170984,0.07123450085118177,0.0,0.29924822506950266,0.08305091640005703,0.6387390581783817
167608,0.0005299231827656308,0.4251700680272109,0.005872272419609827,0.6322161483686104,0.002178109994554725,0.9999999999999998,0.17542498332472492,0.07396422281273371,0.0,0.0,0.0,0.0,0.5284974093264249,0.07369947506465528,0.0,0.2762115192375315,0.16389449409891554,0.5345569447568986
168160,0.0009380330065103512,0.22448979591836732,0.0,0.3748083353048701,0.006286817484282957,0.0,0.0557283205485244,0.010206743988653231,0.0,0.0,0.0,0.0,0.6101036269430052,0.14194400089294568,0.02464516447476664,0.1594842578691974,0.18160049570697845,0.6814368756295862
168352,1.6717188426094246e-05,0.217687074829932,0.0,0.2650178951178429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5518134715025906,0.3215021150731505,0.0,0.15200512126283425,0.14726375801713598,0.7328680598851073
168736,0.0010032651123967886,0.24149659863945575,0.0,0.24402941129476405,0.007648136230879659,0.0,0.18408793652935712,0.0,0.0,0.0,0.0,0.0,0.5246113989637305,0.036547495508748695,0.00023702213173551625,0.2980893799190515,0.18742948512155272,0.689053882519115
169120,0.0015400855966808784,0.6156462585034015,0.0,0.40982881518801145,0.007499628731250928,0.0,0.1155697227505462,0.18161128827562315,0.0,0.0,0.0,0.0,0.4222797927461139,0.004367219101918786,0.0,0.5513966086914805,0.12215949867662755,0.6483874952079308
169648,0.00035129476377911335,0.2346938775510204,0.00044126441095926084,0.4946605157355362,0.006113558734716103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909326424870466,0.07216179441358493,0.0,0.3535535599111091,0.14423403157763653,0.6535797040929886
171832,0.00031295044347310697,0.057823129251700675,0.0,0.08328460751762573,0.0014355724964110687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735751295336787,0.10696081282272077,0.0,0.06978522166892832,0.2700889122239093,0.6675112972854674
171976,0.00023556038236769166,0.09523809523809523,0.0,0.2647782609079216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124352331606219,0.3089655145432744,0.0,0.08394189276462917,0.4173546408538706,0.7192722364280464
174352,0.0007587031670304313,0.3877551020408164,0.011305643904991251,0.644316660361959,0.00435621998910945,0.7712287712287711,0.12527797426734166,0.05831734683973231,0.0,0.0,0.0,0.0,0.544041450777202,0.032076754473554465,0.0,0.374298835097257,0.1386284619087269,0.5402012861266119
174592,0.0011392237847013176,0.6088435374149661,0.031756939684563286,0.6997589962623227,0.005519528736201178,0.7859999999999997,0.18408793652935712,0.0,0.0,0.0,0.0,0.0,0.36787564766839376,0.04572867964447255,0.0004390335643907753,0.3032539180079032,0.09260510540953104,0.5260420093662519
174976,2.7589206073833863e-05,0.2823129251700681,0.01080081023084444,0.7933167795023663,0.001782089995544775,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.5064766839378237,0.7423692608308019,0.0,0.4500798505474033,0.10180493498808182,0.733640108838412
175768,6.242642391282746e-05,0.2857142857142857,0.0,0.4489286344605437,0.0019058462452353844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712435233160622,0.3475927011268433,0.0,0.12849705761305874,0.11849580948760174,0.7235630757048634
176320,0.0014201426923090411,0.22789115646258504,0.0,0.5363813024850046,0.009009454977476362,0.0,0.09907061702100588,0.061920465267962924,0.0,0.0,0.0,0.0,0.6334196891191709,0.12460543492434495,0.0,0.2494594696468456,0.15191482610530516,0.6988419137278636
176920,0.0015206796296967408,0.2959183673469388,0.0,0.7061627269923186,0.025271026186822438,0.0,0.12942457778061867,0.1864921706879355,0.0,0.0,0.0,0.0,0.5945595854922279,0.005681238198329076,0.00018183749443612669,0.5049517185086835,0.2433461214821912,0.6972804316908656
176944,0.0017702684219324835,0.09183673469387756,0.0018691631599908585,0.20926064992030702,0.0018563437453591406,0.9999999999999998,0.09922625150251853,0.0,0.0,0.0,0.0,0.0,0.744818652849741,0.20587789377989552,0.0004904323626243703,0.06594360764706714,0.385461499272236,0.5620622815190541
177256,0.01068158198378082,0.2789115646258503,0.010780000307799052,0.7036267175568423,0.032894411167763975,0.731,0.12527797426734166,0.05831734683973231,0.0,0.0,0.0,0.0,0.5453367875647668,0.009201923464177328,0.020696435751815574,0.3761616067484372,0.2819251637417341,0.5623785628886314
177280,0.00028641336813937685,0.17687074829931973,0.0,0.5524389420274413,0.004702737488243156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062176165803109,0.07692420267505677,0.0,0.2656178119646108,0.17633189615481845,0.6465206398144454
177304,0.000333174734366214,0.6326530612244898,0.01976658704111187,0.06067926707878446,0.006484827483787931,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.4624352331606218,0.09529716938305524,0.0,0.3168669519992686,0.14470381679050287,0.42208600849517675
178204,0.0003891714704228514,0.19727891156462585,0.0,0.6783163042636394,0.0030939062422652343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6386010362694301,0.16169049100651547,0.0,0.2587705722438096,0.12067889734380552,0.6678942442804684
